pallet	Dreaming that you are making a pallet on the floor means separation of lovers.  Dreaming that you are sleeping on a pallet means of sleeping on a pallet shows that you have a rival who is very jealous of your success.
palm reading	Dreaming that you are having your palms reads, represents your life goals and ambition.  The dream shows how you want to live your life and where you want to be headed.
palm tree	Seeing palm trees in your dream indicates tranquility, high aspirations, victory, and hopes.
palm	To notice the palm of your dreams in your dream, suggests that you hold all the knowledge you need in you own hands. You need to reach and utilize your full potential.
pan	Seeing a pan in your dream, symbolizes your attitudes and stance on a particular situation. It may also represent criticism and anger. If the pan is made of glass, then it represents being conscious and aware about a particular situation.  Seeing a frying pan in your dream, represents completeness in love. Alternatively, it suggests that you need to start accepting the consequences of your actions. You may have found yourself in an inescapable situation.
pancake	To make or eat pancakes in your dream, represents gratification and pleasure in your current situation. It may also mean that take pleasure and comfort in your work.
pandora's box	Dreaming of a Pandora's box indicates hope. You will soon experience a turn for the better. Alternatively, it symbolizes your curiosity, your unconscious thoughts and your need to express them.
panic	Dreaming that you are in a panic indicates a lack of control and power in your life. You may be feeling helpless in some situation or unable to make a clear decision.
pansy	Seeing a pansy in your dream, represents thoughts and nobility of the mind. Alternatively, it suggests that you are being too gullible.
panther	Seeing a panther in your dream means lurking danger and enemies working to do you harm. It represents darkness, death, and rebirth. On a more positive note, panthers signify power, beauty and/or grace.
panties	Seeing or wearing panties in your dream, represents your feminine attitudes and feelings. It reflects a female point of view.  Dreaming that you are taking off your panties means your ideas of sexuality. It may also indicate your need to get to the bottom of things. You may want to find a way out of a situation.
pants	Seeing or wearing pants in your dream, suggests that you are questioning your role in some situation. Consider the material and color of the pants for additional interpretation.  Dreaming that you are wearing velvet pants means your sensual side.
paper clip	Seeing or using a paper clip in your dream, suggests that you feel that you need to hold a relationship together. Perhaps you need to organize certain aspects of your life.
paper	Seeing a blank white paper in your dream means your desire to make a fresh start in your life. It may represent you desire to express yourself through writing or art. You need to work on being  more communicative.  Seeing a stack of papers in your dream indicates overwhelming responsibilities and stress that you are having to cope with.
papyrus	To  see a papyrus in your dream indicates that you are looking back into the past. You can learn a lot from your previous interactions.
parachute	Dreaming that you are in a parachute means that you have protection and security during a time in which many risks and turmoil surround you. Alternatively, it may also imply that it is time to bail out of a situation or abandon an old idea/habit.  Dreaming that you have difficulties with a parachute indicates that you will be let down by someone you relied on and trusted.
parade	Dreaming that you are watching a parade indicates that you are being sidetracked or distracted from achieving your goals.  For fear of failure, you may stop yourself from even pursuing your goals and desires. Alternatively, the parade symbolizes cycles, passage of time, or a special event in your life. Consider also the symbolism of whatever figures/animals/floats are in the parade. They may reflect a need for you to possess or control those attributes.
paradise	Dreaming that you are in paradise, symbolizes your desire to achieve spiritual perfection. You may be trying to retreat from the stresses of the real world.
parakeet	Seeing a parakeet in your dream indicates that you lack initiative and new idea. You need to be more unconventional and spontaneous. The dream also relates to dependency and immaturity.
paralyzed	Dreaming that you are paralyzed, may reflect the current state of your body while you are dreaming. During the REM state of sleep you really are immobile and paralyzed. However symbolically, dreaming that you are paralyzed may mean you are feeling helpless or pinned down in some aspect or circumstances of your waking life. You may feel unable to deal with a situation or that you can't do or change anything. Alternatively, you may feel emotionally paralyzed. You may have difficulties in expressing yourself.
paranoia	Dreaming that you are paranoid indicates your hesitance in moving forward in some situation or relationship. You are not ready for that major step in your life and are overcome with fear and suspicion.
parasite	Seeing a parasite in your dream, suggests loss of vitality and feeling physically drained. You are becoming too dependent on others. It is also an indication that you are taking without giving back.
parents	Seeing your parents in your dream, symbolizes both power, shelter, and love. You may be expressing your concerns and worries about your own parents. Alternatively, it represents the merging of the female and male aspects of your character.
paris	Dreaming that you are in Paris, symbolizes your need for romance and passion. It also suggests that you are a person of distinction. You own personal experiences and knowledge of Paris will supercede the suggested interpretation here.
park	Dreaming that you are at a park, represents a temporary escape from reality. It indicates renewal, meditation, and spirituality. It is also an indication of a readjustment period after a serious personal conflict or an ending of a passionate affair.  Dreaming that you are lost in a park indicates your struggles with your career, relationship, or other problem. You may feel alienated by society.  Dreaming that you parked your car in a non-parking zone,
parking lot	Dreaming that you are in parking lot, suggests that you need to slow down and take some time to relax from your daily activities.  Dreaming that you cannot find a parking space indicates your inability to find your place in life. You may still be on your quest to find your talent or niche where you belong. Alternatively, it may reflect your busy life and the lack of time you have.
parking meter	Seeing a parking meter in your dream indicates that your leisurely and carefree days are soon coming to an end. You need to decide on a goal and what you want to do with your life before your time runs out. Alternatively, a parking meter suggests that you need to adjust your attitude or run the risk of offending others.
parking ticket	Dreaming that you are getting a parking ticket, suggests that you are experiencing a lost sense of not knowing what you want to do with your life. You feel that you are being judged and criticized for the path you want to take. The dream may also be analogous to your lack of accomplishments or to the setbacks in your life.
parrot	Seeing a parrot in your dream, represents gossip. A message is being conveyed to you. It may also mean that you or someone is being repetitive. Alternatively, the parrot can denote a person in your waking life who is eccentric or obnoxious.
parsley	Seeing parsley in your dream, represents success. You achievements will be recognized.
partner	Seeing a partner in your dream, suggests that you need to seek the help of others in order to accomplish mutual goals.
partridge	Seeing a partridge in your dream means independence and highlights your leadership abilities. Alternatively, it represents deception and temptation.
party	Dreaming that you are at a party, suggests that you need to get out more and enjoy yourself. If the party is bad, then it indicates that you are unsure of your social skills.
passenger	Dreaming that you are a passenger, suggests that you are not in control of your life and are letting others decide for you.  Seeing other passengers means, that you are spending too much energy pleasing others. You may feel that others are leeching on you.
passport	Seeing a passport in your dream means your identity and your ability to traverse various situations. You may going through a period of finding yourself and discovering who you are.  Dreaming that you lose your passport indicates that are are trying to find yourself and get a sense of who you are. Alternatively, you may feel that opportunities are being close off to you.
pastel	Dreaming of pastel colors indicates that you are not completely recognizing and dealing with some part of your emotions. It also implies ambiguity in your life.
pastry	Seeing or eating a pastry in your dream, refers to indulgence, sensual pleasure and satisfaction. You are enjoying life and reaping its rewards.
path	To walk through a quiet, open path means clarity of thought and peace of mind. It may also symbolize your progress.  Seeing a blocked or windy path indicates that you need to give serious attention to the direction you are heading in your personal and/or business life. You also need to take time out to consider and rethink the consequences before acting on your choices.
patient	Dreaming that you are a patient, suggests that you are going through a healing process. Alternatively, this dream may be a pun for you to be more patient.
patio	Dreaming that you are in the patio, suggests your openness toward a particular situation.  Dreaming that the doors to the patio are opened, represents your receptive state of mind. If they are closed, then it indicates that you are not being opened to a situation. Patio doors also represent the merging of your mental and spiritual state.
pauper	Dreaming that you are a pauper, suggests that you are not utilizing your inner talents and full potential. You are not acknowledging your own self-worth.
pavement	Seeing or walk on pavement in your dream, suggests that you have a clear understanding and grasp of a situation. You are standing on solid ground. The dream may also indicate that you have paved and laid out the path toward your life goals.
paw	Seeing an animal paw in your dream, suggests that you need to trust your intuition and animal instincts. The dream may also be a pun on your "Pa" or father.
paying	Dreaming that you are paying for something indicates the price you pay for your decisions and actions.
peace	Dreaming of peace and tranquility indicates an end or a resolution to an emotional issue or inner conflict. It may signal and end of a cycle and the pause before the beginning of a new endeavor. It also suggest that you have reached a new level of stability and calmness. Alternatively, the maddening quietness may refer to the calm before the storm.
peach	Seeing a peach in your dream, represents pleasure and joy, You take pleasure in the minor, trivial things in life. The dream may also imply that something in your life is just "peachy" and going well. Alternatively, a peach may be indicative of lust and sensuality. Consider how it my be a metaphor for your sweetheart or loved one.
peacock	Seeing a peacock in your dream, represents spring, birth, and new growth. It is a good omen, signaling prestige, much success and contentment with your career. It may also be telling of your confidence and even arrogance over your success.
peak	Dreaming that you are at the peak of a mountain, symbolizes your success and achievements. You will go far in your life. The dream may also be a pun on "peek". Perhaps you saw something that you should not have or you are curious about something.
peanut butter	Seeing or eating peanut butter in your dream, suggests that you are having difficulties communicating your thoughts and ideas. It may also mean a misunderstanding; your words are coming out all wrong.
peanut	Seeing peanuts in your dream, symbolize the need to get to the truth or core of something. You may also need to start pushing yourself and utilizing your full potential, Consider the peanuts in your dream to be a pun for money and what little you have of it. It may represent your financial difficulties.
pear	Seeing a pear in your dream, symbolizes the womb, fertility and thus may refer to some female in your life. It is also often associated with the Virgin Mary. The dream may also be a pun on a "pair" of something.  Seeing a pear tree in your dream, represents new opportunities.
pearl	Seeing pearls in your dream means wisdom in your new ventures or ideas. It also symbolizes the human soul.
peas	Seeing peas in your dream, symbolizes some minor problems and annoyances that are continually bothering you.
pebble	Seeing pebble in your dream, represents minor difficulties and annoyances in your life.  Dreaming that you are throwing pebbles, suggests that you are feeling hurt be the little things that may seem insignificant. It is symbolic of criticism and gossip.
pedestal	Dreaming that you are on a pedestal indicates that you are an object of admiration. Alternatively, it may suggest that you ego is becoming over-inflated. You are showing off.  Seeing a pedestal in your dream, refers to something or someone that you look up to.
peel	Dreaming that you are peeling something, represents the shedding away of old ways, habits and conditions. It may also mean that you are finally getting rid of and discarding unneeded exterior pretenses.
pelican	Seeing a pelican in your dream, represents nurturance and caring for others.
pelvis	Seeing your pelvis in your dream, represents sexual issues and you sense of masculinity and femininity. You may be dealing with issues of creativity and self-expression.
pen	Seeing a pen in your dream means self-expression and communication. Consider also the phrase of how the the pen is mightier than the sword.
pencil	Seeing a pencil in your dream indicates that you are making a temporary impact in a situation. It may also suggest that a relationship may not last long.  Dreaming that you are sharpening a pencil, suggests that you need to be more flexible in your way of thinking. Listen to what others have to say; don't be so quick to reject their views and opinions.
pendant	Seeing a pendant in your dream, represents your relationships and the desire for unconditional love. You are feeling connected so someone. The dream may also indicates that you are feeling emotionally touched by some situation or by someone.
pendulum	Seeing the back and forth swinging of a pendulum, suggests that you are experiencing some difficulties/confusion in making an important choice in your life. You may be afraid of change. People around you are anxiously awaiting your decision.
penguin	Seeing a penguin in your dream means that your problems are not as serious as you may think. It serves as a reminder for you to keep you cool and remain level-headed. Alternatively, a penguin seen in your dream suggests that you are being weighed down by your emotions or by a negative situation. You need to find some balance and inner harmony.
penis	Seeing a penis in your dream means sexual energy, power and fertility.  Seeing an exceptionally large penis, suggests doubts and anxieties about your sexual drive and libido.
penny	Seeing pennies in your dream indicates your fear of poverty or some financial loss. It is also often connected with your talents, energies, and perseverance. Do not underestimate your ability. If the penny is shiny, then it means luck.  To find pennies in your dream, it suggests that you are discovering your hidden talents and ready to unleash your potential.
pentagram	Seeing a pentagram in your dream, represents the connection of your spirit to the earth, air, fire, and water. These elements contribute to various aspect of your well-being. It means protection.  Seeing an inverted pentagram means conflict, negativity and aggression. It is often associated with Satanism and evil. Are you feeling guilty about something? Alternatively, it represents the physical world. It points to the notion that you may be on the materialistic side.
penthouse	Dreaming that you are in a penthouse, represents the creative and spiritual aspect of yourself. You are looking a life from a new perspective abd accessing your highest potential.
peony	Seeing a peony in your dream, represents your well thought-out plans and ideas. You need to draw wisdom from your past experiences. Alternatively, it represents shyness or bashfulness.  You are being overly cautious in your pursuits.
people	Seeing people you know in your dream means qualities and feelings of those people that you desire for yourself.  Seeing people you don't know in your dream indicates hidden aspects of yourself that you need to confront.  Seeing people from your past in your dream, refers to your shadow and other unacknowledged aspects of yourself. It can represent a waking situation that is bringing out similar feelings as your past relationships.
pepper	Seeing pepper in your dream indicates that you need to put a little more spice and variety in your life. Alternatively, there may be something that is bothering or irritating you and your dream may be trying to point to the source.
percolator	Seeing or hearing a percolator in your dream, suggests that you need to take things a little slower. You need to think things through before taking any action.
perfume	Dreaming that you are spraying or wearing perfume, suggests that you are seeking for more pleasure in your life. It is symbolic of your sexuality, sensuality, and indulgence.
perm	Dreaming that that you are getting a perm means a change in your outlook and way of thinking. You need to start to look at things from another point of view.
perpetual motion	Dreaming of perpetual motion indicates that you are experiencing general anxiety and nervousness over a situation. You may desire a change from the repetitive and/or predictable behavior from your job, relationship or daily life.
pet store	Seeing or dreaming that you are at a pet store, represents the responsibilities that you bear. Consider also the symbolism of the pet that you see or purchase and how you may need to incorporate certain qualities of the animals into your own self.
pet	Seeing your or someone else's pet in your dream, represents civilized instincts. You are keeping your temper in line. Alternatively, it indicates a need for love and acceptance. You are lacking attention from others and are feeling neglected. The pet may also be a pun for "petting" as in some sexual behavior.  Seeing a pet that has been dead for awhile, suggests that something that you had thought was left in the past is coming back to haunt you. Similarly to seeing your childhood home, a past pet serves the same function as trying to bring you back into that particular time period. A situation in your current life may parallel a situation in your past and the dream is providing a means of resolving it.
petal	Seeing petals in your dream indicates a broken relationship or a rift in a friendship.  It also represents regret and guilt.
petticoat	Dreaming that you are wearing a petticoat, represents your reluctance in revealing something about yourself.  Others may see you as modest or conservative.
pewter	Seeing items made of pewter in your dream, suggests that you are holding on to the past. Your ways of thinking may be outdated.
phantom	Seeing a phantom in your dream, represents guilt, fear, and/or repressed memories. Your dream is serving as a medium for you to face your fears and thus it is important to pay attention to what message the phantom is trying to convey.
pharaoh	Seeing or dreaming that you are a pharaoh indicates that you are acknowledging the authority within yourself. It may also signify your connection with your spirituality and the divine.
pharmacy	Dreaming that you are in pharmacy, suggests that you need to correct your thinking and readjust your attitude. You should look within yourself for the solution to a problem instead of relying on outside help.
pheasant	Seeing a pheasant in your dream, symbolizes motherhood and nurturance.
philanthropist	Dreaming that you are a philanthropist, represents your generosity and giving nature. The dream may also mean that you are ready to share an important part of yourself.
phobia	Dreaming that you have a phobia, suggests that you need to confront your fears. Do not let your fears control your life.  Consider the specific phobia for additional clues in interpreting your dreams. For example, if you dream that have a phobia of heights, then it may mean that you your position at the top is a precarious one. You are afraid that you may fall from grace.
phoenix	Seeing a phoenix in your dream, symbolizes immortality and renewal. It may also mean that your past continues to haunt you.
phone number	Seeing a phone number in your dream, suggests that you need to make contact with someone and  reach out for help.  Dreaming that you cannot remember or find a phone number, suggests that you need to start being more independent and responsible.
photo album	Dreaming that you are looking through a photo album, suggests that you are unwilling to let go of your memories and the past. You are idealizing about the past.
photograph	Seeing a photograph in your dream indicates that there is a relationship that needs your attention.  It may also be telling of a false image and that something is not what it seems to be. Alternatively, it suggests that you are clinging on to the past or to some false hope.
photographer	Dreaming that you are a photographer, represents your need to hold on to an image from a point in your life.
piano	Dreaming that you are playing a piano indicates your quest for harmony in your life. Consider where the piano is placed as a clue as to what aspect of you life needs accordance.  Dreaming that you hear the sound of a piano, suggests harmony in your life. You are pleased with the way you life is going.  Dreaming that the piano needs to be tuned indicates some aspect of your life is in discord. You need to pay more attention to some situation. You may also need to repair or devote some more time toward a relationship, family duties, project, or other situation.
pick-up truck	Seeing a pick-up truck in your dream, represents hard work. It also suggests the need to return to the basics.
pickaxe	Seeing or using a pickaxe in your dream, represents a level of sexual aggression or sexual tension.  You need to loosen up
pickle	Seeing a pickle in your dream means some anxiety, fear or realization that you will be in trouble.  Alternatively, a pickle may be seen as a symbol for the penis. Sexual messages from the unconscious are usually disguised in symbols.
picnic	Dreaming that you are at a picnic means a joyful and tranquil domestic life.  Seeing a picnic basket in your dream indicates an opportunity to learn and share your ideas and opinions.
picture	Seeing a picture in your dream, symbolizes a mental imprint that remains persistent in your mind.  There may be permanence in your actions. Also consider the pun on "picture this" or "seeing the big picture" in a situation.  Dreaming that you are taking a picture, suggests that you need to get a good understanding and gain more information on some issue. You need to focus more attention to some situation or relationship. Perhaps you feel that you need to recapture some past moments in a relationship.  Seeing a black and white picture in your dream indicates that you need to consider opposing views/values. Alternatively, it may denote you need to add more color and pizazz to you life.  Seeing a blurry picture in your dream, suggests that your memory of the depicted event, incident, or people, is fading. Perhaps you need to let go of the past and stop holding on to what was and concentrate on what is. On the other hand, you are attempting to disguise a situation and refusing to see it as it really is.  You need to learn acceptance.
pie	Seeing  a pie in your dream, symbolizes that there will be some reward for your hard work.  It also indicates that perhaps you are reaching beyond your abilities.  Alternatively, it may be a metaphor for getting your fair share, as in your "piece of the pie".
pier	Seeing or dreaming that you are on a pier, represents self-reflection and an introspect into your unconscious. You are ready to explore and grow as an individual. The dream signal emotional and spiritual growth.
piercing	Dreaming that you are getting your tongue or lip pieced, suggests that you have said some stinging and hurtful words and are regretting it.  Less symbolically, dreams of getting pierced, may just be your waking desire or anxiety on getting pierced.
pig	Seeing a pig in your dream, symbolizes dirtiness, greediness, stubbornness or selfishness.  The pig may also represent opulence and overindulgence.
pigeon	Seeing a pigeon in your dream, suggests that you are taking the blame for the actions of others. Pigeons also represent gossip or news. You may be expressing a desire to return home.
pilgrim	Seeing a pilgrim in your dream indicates a spiritual journey. You are striving toward greater understanding and awareness of who you are and the world you live in.
pill	Seeing a pill in your dream means a restoration of your inner harmony. It is a period of healing and an end to those negative ideas in your mind.
pillow	Seeing a pillow in your dream, represents comfort. relaxation, ease, and/or luxury. It may indicates laziness or on the other hand, a need to take it easy on yourself.  Dreaming that you are lying on a pillow, suggests that you are in need of some mental support.
pilot	Dreaming that you are a pilot indicates that you are in complete control of your destination in life. You are confident and self-assured in your decisions and accomplishments.
pimples	Dreaming that you have pimples, relates to issues about your self-esteem and self-image. You are feeling awkward or out of place in some situation or relationship.  Dreaming that you are popping your pimples indicates that negative emotions about need to be expressed and acknowledge. Those emotions that you are holding back are on the verge of erupting.
pin cushion	Seeing or using a pin cushion in your dream means stinging remarks or hurtful comments. You are feeling used and manipulated. Alternatively, you may be trying to harm others with your sharp words and negative attitude.
pin	Dreaming that you are pricked by a pin means a sticky  situation or irritating relationship. It may refer to a situation that is falling apart or that is unstable. You may be feeling anxious or feeling the need to hold together a particular relationship. Consider the pun of someone who may be a "prick".  Alternatively, to see pins in your dream may denote a feeling of being trapped or immobilized, as exemplified by the phrase "being pinned down".
pine tree	Seeing a pine tree in your dream, symbolizes immortality, life, and/or fertility.
pineapple	Seeing a pineapple in your dream, represents self-confidence, ambition and success. You are self-assured in what you do. Alternatively, it indicates sexual problems and issues of losing control.
pinky finger	To notice your pinky finger in your dream, represents mental power, intellect, memory, and the power of communication.
pioneer	Dreaming that you are a pioneer, suggests that you are exploring aspects of your unconscious. You are looking for a new way to express yourself and expand your thinking.
pipe	Seeing a pipe in your dream indicates that you are open and receptive to new ideas. It may also represent your connection to those around you.  Dreaming that you are smoking a pipe in your dream indicates knowledge or contemplation.
piranha	Seeing piranhas in your dream, suggests that something is Seeing or eating away at your unconscious. You need to release some of those pent up feelings and confront those issues that are causing much internal conflict.
pirate	Seeing a pirate in your dream means that some person or situation is adding chaos to your emotional life. You may feel that someone has violated your integrity or creativity. Alternatively, the pirate may symbolize freedom and one who defies authority. You may have desires to explore new adventures and take riskier ventures.
pistol	Dreaming that you are aiming a pistol indicates that you are trying to target a specific goal. However, if the overtones of the dream is that of fear, anger and aggression, then the pistol means power by which you need to defend yourself against the fear and anger.
pit	Dreaming that you are in a pit means feelings of hopelessness about some situation or circumstance. Also consider the familiar phrase of "being in the pits".
pitcher	Seeing a pitcher in your dream, symbolizes the outpouring of ideas, knowledge, or emotions. You may be spilling your guts out to others and sharing aspects of yourself which you have previously kept to yourself.
pixie	Seeing a pixie in your dream indicates your childish ways. It may also represent unrecognized energy and your hidden potential. Alternatively, you may need to seek some outside advice.
pizza	Seeing or eating pizza in your dream, represents abundance, choices, and variety. It may also indicate that you are lacking or feeling deprived of something.
place mat	Seeing or putting a place mat on a table, suggests that you are welcoming a new person into your life. You may be entering into a new relationship, either on a friendship level or romantic level.
placenta	Seeing a placenta in your dream, suggests that there is something in your life that is no longer needed. You need to let go of some of the unnecessary burden.
plague	Dreaming of a plague indicates that you are facing a very broad problem, such as an intimate relationship or career situation.
plaid	Dreaming that you are wearing plaid, suggests that your conservative views are in conflict with your liberal and wild side.
plain	Seeing the plains in your dream, represents wholesomeness. and something that is homegrown.  Alternatively, it means that you have a clear and smooth path ahead.  The dream may also be a metaphor for someone who is plain.
planet	Seeing a planet in your dream means creativity, exploration, and new adventures.
plant	Seeing plants in your dream indicates fertility, spiritual development, growth or the potential for growth. Alternatively,  the appearance of plants in your dreams reflects your caring and loving nature.  In particular, to see indoor plants in your dream, suggests that your growth is being hindered or slowed in some way. You are experiencing a lack of independence. Alternatively, the dream signify your desire to be closer to nature.  If you are estranged from your children, then the plants can be seen as a representative for your your children.
plastic surgery	Dreaming that you are having plastic surgery, suggests that you are rebuilding your self-esteem and trying to improve your self-image. The dream may also occur if you are considering plastic surgery or scheduled to go in for plastic surgery.
plastic	Seeing plastic objects in your dream, suggests that you are being fake and artificial. You are not being genuine and true to yourself.
plate	Seeing a plate  in your dream indicates your social advantages and a hunger for life.  Seeing an empty plate in your dream indicates that there is an emotional void in your waking life.  You may be feeling left out. Alternatively, it suggests that you need to rethink your priorities.
plateau	Dreaming that you are on a plateau, suggests that you are in a rut or that you are taking a breather from life's fast pace. There is little excitement in your life. Alternatively, the plateau symbolizes a high state of consciousness.
platinum	Seeing platinum in your dream, symbolizes success, prosperity and wealth. Your achievements and accomplishments are attributed to your determination and drive. Do not ever believe that your goals are unattainable. Alternatively, it indicates a coldness or toughness to your exterior persona.
platter	Seeing a platter in your dream indicates that you are feeling lazy or envious. Perhaps you are wanting everything handed to you "on a silver platter".
platypus	Seeing a platypus in your dream, suggests your tendency to wallow and dwell on your emotions.  It may also suggest that your repressed thoughts and unconscious material are slowly coming to the surface and making their presence known. Alternatively, it is indicative of shyness and reservation, especially in social situations.
play	Dreaming that you are playing, suggests your tendency to go against the norm and break the rules of convention. You have unrestricted creativity. Alternatively, it may be an indication that you are all work and no play.  Dreaming that you are watching a play, represents the parts you play in your life and the various acts and personas you put on.
playground	Dreaming that you are on a playground indicates your desires to escape from your daily responsibilities. Consider also objects in the playground as expressing or your need to express some aspect of yourself.  Perhaps you need to be more carefree or have some fun getting to know some of your talents and abilities that you have long ignored or disregarded.
playpen	Seeing a playpen in your dream, suggests that you need to make time for leisure and pleasure.
pliers	Seeing a pair of pliers in your dream, suggests that you need to draw out all the details of a situation before you make a decision about it. Alternatively, you may need to rid yourself of something from your life.  and pull it out of the way.
plough	Seeing a plough in your dream, represents growth, expansion and the cultivation of new ideas and projects.
plum	Seeing or eating a plum in your dream. symbolizes youth and vitality. The plum may also represent you self-image and the way you are feeling about your body. You may be feeling a little "plump".  Seeing a plum tree dream in your dream, represents youth, vitality, and innocence. The dream also indicates that you will overcome your difficulties.
plumbing	Seeing plumbing in your dream, symbolizes the flow of emotions. If the plumbing is clogged up, then it means repressed or pent up emotions needed to be released and expressed.
plunge	Dreaming that something is plunging in your chest or someone else's chest, suggests that some truths are being hidden and/or ignored. You are refusing to acknowledge and confront the truth.
pluto	Seeing Pluto in your dream, symbolizes death and destruction. It may also indicate a rebirth or transformation.
pocket	Seeing a pocket in your dream, represents hidden talents and undeveloped abilities. You have not utilized your strengths to the fullest potential.
pocketknife	Seeing a pocketknife in your dream, suggests a good friend is hiding his or his true feelings.
poetry	Seeing or reading poetry in your dream means inspiration and idealistic notions. It also suggests that you need to improve the lines of communications with someone.
poison ivy	Seeing poison ivy in your dream, suggests that you are having vengeful or devious thoughts. It is indicative of resentment, jealousy, and revenge. Alternatively, it may represent a situation or condition that you should avoid.
poison	Seeing poison in your dream indicates that you need to get rid of something in your life that is causing you much sickness, distress, or negativity.  Dreaming that you consume poison, implies that you are introducing something into yourself that is harmful to your well-being. This may be feelings of bitterness, jealousy or other bad feelings that is consuming you.
poker	Dreaming that you are playing poker, suggests that a situation in your waking life requires strategy and careful planning. You need to think things out before carrying out your actions. The dream may also be a pun on "poke her". Are you trying to get a girl's attention?
pole	Seeing a pole in your dream, represents security and stability. You always have something or someone you can lean on.
police	Seeing the police in your dream indicates some failure to perform or to honor obligations and commitments. The police also symbolize structure, rules, and control. A more direct interpretation of seeing the police in your dream forewarns that you should avoid reckless behavior.  Dreaming that you are arrested by the police, suggests that you feel sexually or emotionally restrained because of guilt.  Dreaming that you are a police officer, represents your own sense of morality and conscience. The dream may serve to guide you down a straight path. If you have recurring dreams that you are a police officer, then it may mean that your past actions have left you feeling guilty. Consider your behavior/actions as the cop.  Dreaming that you are having difficulties contacting the police,  suggests that you have yet to acknowledge your own authoritativeness in a situation. You need to take control and be in command of the direction of your life.  Dreaming that you are pulled over by the police, suggests that you need to slow down and take things down a notch.  Seeing or dreaming that you are a police officer chasing a felon indicates that your naughty and more devious side is in conflict with your moral standards.
politician	Dreaming that you are a politician indicates that you are being deceptive and manipulative. You are trying to persuade others to support your views and ideas.  Seeing a politician in your dream, suggests that you need to choose and take a side.  The dream parallels a decision that you need to make in your waking life.
pollen	Seeing or inhale pollen in your dream, represents annoyances. You may be feeling irritable. Alternatively, it means the sharing and spreading of new ideas.
pollution	Dreaming of pollution indicates that you need to clean your words and thoughts.
polo	Dreaming that you are playing polo indicates a life of wealth and prestige. It also refers to a patriarchy and how we may be living in a male-dominated world.
poltergeist	Seeing or hearing a poltergeist in your dream means a lack of control in your life. You may be experiencing some disruptions that are hindering your goals.
polyester	Dreaming that something is made of polyester, suggests that you are just getting by and are satisfied with mediocrity.
pomegranate	Seeing pomegranates in your dream means fertility, good health, life and longevity. The allure and invitation of sex is also indicated. Alternatively, it represents blood.
pond	Seeing a pond in your dream, represents tranquility and desire for more quiet time to yourself. It is a time to reflect on your situation and what is going on in your life. Alternatively, it suggests that you keep your feelings contained and in check. You are experiencing and emotional calm in your life.
pony	Seeing a pony in your dream means the playful aspects of your life. It is representative of your unexplored, underdeveloped, or undisciplined power.
pool table	Seeing a pool table in your dream, suggests that you need to practice more cooperation. Perhaps you need to "pool" your efforts together.
pool	Seeing a pool of water in your dream indicates that you will find much happiness and pleasure in love and marriage. Your social life will keep you busy.  Dreaming that you are shooting pool means that it is time to make new companionships.
poor	Dreaming that you are poor, symbolizes neglect of your sexual nature. You may be taking on too many responsibilities and working too hard that you are not taking the time to cater to your sexual self.
popcorn	Seeing popcorn in your dream, suggests that you are full of ideas. It may also indicate that certain truths/facts are being made aware to you.
pope	Seeing a pope in your dream, represents your spiritual guidance, beliefs, and spiritual self. The dream serves to be an inspiration. Alternatively, it may indicate your own self-righteousness, narrow-mindedness, and holier-than-thou attitudes.
poplar	Seeing a poplar in your dream, symbolizes life and vitality.
porch	Dreaming of a porch, represents your personality, your social self, your facade and how you portray yourself to others. Consider the condition and size of the porch. In particular to dream of an enclosed porch, suggests of your tendency to distance yourself from others and your desires for privacy.  Dreaming of an opened porch means your outgoing nature and welcoming attitude.
porcupine	Seeing a porcupine in your dream, suggests that you need to look out for yourself and protect yourself from emotional or psychological harm.  Trust and honesty are important qualities. Alternatively, it indicates that there is a situation which you need to approach with openness. Someone in your waking life may not be revealing their vulnerability.
pornography	Dreaming that you are watching pornography indicates your issues with intimacy, power, control, and effectiveness. You may be having concerns about your won sexual performance. Alternatively, you may be afraid in exposing some aspect of yourself.  Dreaming that you in a porno film, suggests your desire to be more sexually adventurous. It also implies lust and wish-fulfillment.
possessed	Dreaming that you are possessed, represents your state of helplessness and not being in control of things.
possum	Seeing a possum in your dream indicates that something may not be what it appears to be. You need to dig deeper and look for the hidden meaning of some situation or circumstance.
post office	Dreaming that you are in a post office means an important message from your unconscious or inner wisdom. It may relate to your need to reach out and communicate with others.  You may be trying to maintain your beliefs or reestablish contact with someone from your past.
postcard	Seeing or reading a postcard in your dream, represents your desire to be more open.
pot	Seeing a pot in your dream, represents your attitudes and may reveal hidden anger or frustration. Consider also how it may be a reference to marijuana and/or drug use.  Dreaming that the pot is boiling or bubbling over, suggests that you are filled with enthusiasm, excitement and/or ideas.  Alternatively, it may indicate that you have more than you can handle. You may be overwhelmed with emotions.
potato chip	Seeing or eating potato chips in your dream, symbolizes your overindulgent behavior.
potato	Seeing potatoes in your dream, symbolizes laziness and/or stupidity.  Seeing or eating mashed potatoes in your dream, suggests that you are experiencing concerns over financial matters.
pothole	Seeing potholes in your dream, represents difficulties and setbacks in achieving your goals. You may need to make some changes in how you approach your goals. The dream may also indicate that things are not going smoothly for you in some aspect or situation in your waking life.
potion	Seeing a potion in your dream indicates misfortune and negative consequences. You should not try to purposely alter the normal rhythm of things.
power lines	Seeing or becoming entangled in power lines, represents your struggle for power and empowerment. You are experiencing an obstacle toward your career goals or in your relationship.
